/home/weifeng/MM/HB/bcsstm24/bcsstm24.mtx,nnzR=3562,n=3562,petsc_norm=2.894473e+01,iter=100,time_solve=20.393,time_pre=1839.297
/home/weifeng/MM/HB/bp_800/bp_800.mtx,nnzR=4534,n=822,petsc_norm=1.935263e+06,iter=4,time_solve=1.078,time_pre=1743.199
/home/weifeng/MM/HB/can_73/can_73.mtx,nnzR=377,n=73,petsc_norm=4.246502e+00,iter=2,time_solve=0.516,time_pre=1775.196
/home/weifeng/MM/HB/dwt_310/dwt_310.mtx,nnzR=2448,n=310,petsc_norm=4.878853e+00,iter=3,time_solve=0.710,time_pre=1733.606
/home/weifeng/MM/HB/dwt_918/dwt_918.mtx,nnzR=7384,n=918,petsc_norm=8.244188e+00,iter=2,time_solve=0.562,time_pre=1884.263
/home/weifeng/MM/HB/fs_760_3/fs_760_3.mtx,nnzR=5976,n=760,petsc_norm=3.047530e+01,iter=100,time_solve=19.688,time_pre=1841.800
/home/weifeng/MM/HB/illc1850/illc1850.mtx,nnzR=8758,n=712,petsc_norm=1.329669e+05,iter=4,time_solve=0.914,time_pre=1745.404
/home/weifeng/MM/HB/jgl011/jgl011.mtx,nnzR=76,n=11,petsc_norm=1.292749e+02,iter=100,time_solve=18.298,time_pre=1774.275
/home/weifeng/MM/HB/lshp_265/lshp_265.mtx,nnzR=1753,n=265,petsc_norm=1.451812e+00,iter=4,time_solve=0.888,time_pre=1797.628
/home/weifeng/MM/HB/nos2/nos2.mtx,nnzR=4137,n=957,petsc_norm=2.396797e+01,iter=100,time_solve=19.789,time_pre=1810.243
/home/weifeng/MM/HB/pores_3/pores_3.mtx,nnzR=3474,n=532,petsc_norm=3.013536e+01,iter=100,time_solve=19.244,time_pre=1774.595
/home/weifeng/MM/HB/sstmodel/sstmodel.mtx,nnzR=22749,n=3345,petsc_norm=4.059875e+01,iter=4,time_solve=0.969,time_pre=1781.525
/home/weifeng/MM/HB/west0381/west0381.mtx,nnzR=2157,n=381,petsc_norm=8.273543e+06,iter=10,time_solve=2.122,time_pre=1765.484
/home/weifeng/MM/HB/zenios/zenios.mtx,nnzR=27191,n=2873,petsc_norm=5.206726e+01,iter=3,time_solve=0.782,time_pre=1764.484
