/home/weifeng/MM/Sandia/oscil_dcop_43/oscil_dcop_43.mtx,0,2.993,3.204,1544,nan,0.186000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_44/oscil_dcop_44.mtx,0,2.811,3.166,1544,nan,0.175000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_45/oscil_dcop_45.mtx,0,2.785,2.963,1544,nan,0.171000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_46/oscil_dcop_46.mtx,0,2.796,2.961,1544,nan,0.166000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_47/oscil_dcop_47.mtx,0,2.986,3.148,1544,nan,0.488000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_48/oscil_dcop_48.mtx,0,2.751,2.937,1544,nan,0.175000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_49/oscil_dcop_49.mtx,0,2.790,2.961,1544,nan,0.386000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_50/oscil_dcop_50.mtx,0,2.796,2.968,1544,nan,0.182000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_51/oscil_dcop_51.mtx,0,3.210,3.385,1544,nan,0.177000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_52/oscil_dcop_52.mtx,0,2.796,2.962,1544,nan,0.173000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_53/oscil_dcop_53.mtx,0,2.792,2.987,1544,nan,0.204000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_54/oscil_dcop_54.mtx,0,2.792,2.996,1544,nan,0.386000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_55/oscil_dcop_55.mtx,0,2.787,2.956,1544,nan,0.179000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_56/oscil_dcop_56.mtx,0,2.802,2.998,1544,nan,0.180000,61,16,nan
/home/weifeng/MM/Sandia/oscil_dcop_57/oscil_dcop_57.mtx,0,2.788,2.961,1544,nan,0.172000,61,16,nan
/home/weifeng/MM/HB/bcspwr04/bcspwr04.mtx,0,2.618,2.772,1612,7.747102e-03,0.171000,77,16,8.493595e-01
/home/weifeng/MM/Sandia/oscil_trans_01/oscil_trans_01.mtx,0,2.820,3.003,1614,1.241168e+00,0.341000,64,16,2.038202e+06
/home/weifeng/MM/HB/bcspwr05/bcspwr05.mtx,0,4.324,4.492,1623,3.176644e-03,0.208000,66,16,2.586577e-01
/home/weifeng/MM/HB/dwt_221/dwt_221.mtx,0,2.262,2.422,1629,3.279966e-03,0.147000,41,16,3.488503e-01
/home/weifeng/MM/HB/494_bus/494_bus.mtx,0,4.413,4.614,1666,9.095770e-03,0.220000,62,16,2.016196e+01
/home/weifeng/MM/Pajek/GD96_a/GD96_a.mtx,0,4.041,4.230,1677,8.787638e+05,0.435000,100,16,5.930842e+07
/home/weifeng/MM/HB/shl_0/shl_0.mtx,0,3.254,3.441,1687,-nan,0.345000,80,16,-nan
/home/weifeng/MM/HB/shl_400/shl_400.mtx,0,3.508,3.702,1712,-nan,0.191000,87,16,-nan
/home/weifeng/MM/HB/shl_200/shl_200.mtx,0,3.207,3.638,1726,4.451465e+13,0.220000,81,16,3.268444e+18
/home/weifeng/MM/HB/west0497/west0497.mtx,0,2.245,2.448,1727,2.069034e+14,0.186000,70,16,2.513372e+20
/home/weifeng/MM/Pajek/CSphd/CSphd.mtx,0,5.465,5.823,1740,5.540081e+15,0.269000,106,16,5.975074e+17
/home/weifeng/MM/HB/dwt_209/dwt_209.mtx,0,2.902,3.069,1743,1.312049e-03,0.140000,49,16,1.631906e-01
/home/weifeng/MM/HB/lshp_265/lshp_265.mtx,0,2.580,2.727,1753,2.412602e-04,0.151000,43,16,2.545038e-02
/home/weifeng/MM/HB/can_229/can_229.mtx,0,2.158,2.521,1777,9.919868e-04,0.221000,56,16,1.179672e-01
/home/weifeng/MM/VDOL/tumorAntiAngiogenesis_1/tumorAntiAngiogenesis_1.mtx,0,2.038,2.371,1783,8.618463e-03,0.225000,59,16,3.153747e+00
/home/weifeng/MM/Pothen/sphere3/sphere3.mtx,0,1.724,1.873,1794,3.498790e-05,0.302000,56,16,3.884129e-03
/home/weifeng/MM/Bai/rw496/rw496.mtx,0,1.852,2.011,1859,2.480454e-01,0.149000,70,16,5.520167e+00
/home/weifeng/MM/Pothen/mesh3e1/mesh3e1.mtx,0,2.245,2.401,1889,2.814983e-07,0.155000,53,16,3.256058e-06
/home/weifeng/MM/Pothen/mesh3em5/mesh3em5.mtx,0,2.262,2.615,1889,2.363226e-05,0.151000,53,16,1.665003e-04
/home/weifeng/MM/HB/west0479/west0479.mtx,0,2.111,2.276,1910,1.214573e+03,0.156000,80,16,8.565359e+08
/home/weifeng/MM/Pothen/mesh2e1/mesh2e1.mtx,0,2.768,2.915,2018,3.117027e-09,0.148000,62,16,4.134382e-06
/home/weifeng/MM/Pothen/mesh2em5/mesh2em5.mtx,0,2.773,2.923,2018,1.360979e-07,0.149000,62,16,6.777114e-06
/home/weifeng/MM/JGD_Trefethen/Trefethen_150/Trefethen_150.mtx,0,1.632,1.786,2040,5.973735e-09,0.139000,52,16,3.302348e-05
/home/weifeng/MM/HB/west0381/west0381.mtx,0,2.067,2.211,2157,1.396296e+10,0.142000,80,16,5.233021e+13
/home/weifeng/MM/HB/gre_512/gre_512.mtx,0,1.854,2.008,2192,4.705377e+00,0.165000,78,16,1.066523e+02
/home/weifeng/MM/Bai/tols340/tols340.mtx,0,1.888,2.032,2196,-nan,0.129000,43,16,-nan
/home/weifeng/MM/HB/ash292/ash292.mtx,0,2.171,2.344,2208,1.702638e-03,0.154000,52,16,2.246191e-01
/home/weifeng/MM/Bai/mhdb416/mhdb416.mtx,0,1.426,1.590,2312,8.443033e-04,0.148000,77,16,8.049496e-04
/home/weifeng/MM/Muite/Chebyshev1/Chebyshev1.mtx,0,1.872,2.017,2319,2.320935e+19,0.138000,33,16,6.016454e+23
