/media/hemeng/2TB/MM/HB/fs_183_6/fs_183_6.mtx,0.012997,1069
/media/hemeng/2TB/MM/HB/fs_760_2/fs_760_2.mtx,0.071415,5976
/media/hemeng/2TB/MM/HB/dwt_221/dwt_221.mtx,0.019550,1629
/media/hemeng/2TB/MM/HB/can_73/can_73.mtx,0.004658,377
/media/hemeng/2TB/MM/HB/orsirr_2/orsirr_2.mtx,0.071827,5970
/media/hemeng/2TB/MM/HB/orsreg_1/orsreg_1.mtx,0.170399,14133
/media/hemeng/2TB/MM/HB/lock_700/lock_700.mtx,0.256813,22175
/media/hemeng/2TB/MM/HB/dwt_209/dwt_209.mtx,0.020809,1743
/media/hemeng/2TB/MM/HB/can_445/can_445.mtx,0.045383,3809
/media/hemeng/2TB/MM/HB/jagmesh4/jagmesh4.mtx,0.114445,9504
/media/hemeng/2TB/MM/HB/lshp3466/lshp3466.mtx,0.287090,23896
/media/hemeng/2TB/MM/HB/can_838/can_838.mtx,0.117939,10010
/media/hemeng/2TB/MM/HB/dwt_607/dwt_607.mtx,0.061161,5131
/media/hemeng/2TB/MM/HB/can_187/can_187.mtx,0.017841,1491
/media/hemeng/2TB/MM/HB/nos5/nos5.mtx,0.061100,5172
/media/hemeng/2TB/MM/HB/bcspwr09/bcspwr09.mtx,0.081242,6511
/media/hemeng/2TB/MM/HB/685_bus/685_bus.mtx,0.039890,3249
/media/hemeng/2TB/MM/HB/lns_511/lns_511.mtx,0.034042,2796
/media/hemeng/2TB/MM/HB/plsk1919/plsk1919.mtx,0.062733,4831
/media/hemeng/2TB/MM/HB/plat362/plat362.mtx,0.067722,5786
/media/hemeng/2TB/MM/HB/saylr4/saylr4.mtx,0.269352,22316
/media/hemeng/2TB/MM/HB/bcsstm06/bcsstm06.mtx,0.006474,420
/media/hemeng/2TB/MM/HB/lnsp_131/lnsp_131.mtx,0.006699,536
/media/hemeng/2TB/MM/HB/plskz362/plskz362.mtx,0.011517,880
/media/hemeng/2TB/MM/HB/jagmesh5/jagmesh5.mtx,0.093349,7750
/media/hemeng/2TB/MM/HB/bcsstm09/bcsstm09.mtx,0.016590,1083
/media/hemeng/2TB/MM/HB/bcsstk04/bcsstk04.mtx,0.042347,3648
/media/hemeng/2TB/MM/HB/bcsstm21/bcsstm21.mtx,0.055027,3600
/media/hemeng/2TB/MM/HB/cegb3306/cegb3306.mtx,0.871120,74916
/media/hemeng/2TB/MM/HB/bcsstk07/bcsstk07.mtx,0.091709,7860
/media/hemeng/2TB/MM/HB/can_634/can_634.mtx,0.085293,7228
/media/hemeng/2TB/MM/HB/dwt_512/dwt_512.mtx,0.042126,3502
/media/hemeng/2TB/MM/HB/dwt_198/dwt_198.mtx,0.016750,1392
/media/hemeng/2TB/MM/HB/dwt_59/dwt_59.mtx,0.003345,267
/media/hemeng/2TB/MM/HB/ash608/ash608.mtx,0.016300,1216
/media/hemeng/2TB/MM/HB/bcsstk24/bcsstk24.mtx,1.846058,159910
/media/hemeng/2TB/MM/HB/ash85/ash85.mtx,0.006374,523
/media/hemeng/2TB/MM/HB/lshp_577/lshp_577.mtx,0.046803,3889
/media/hemeng/2TB/MM/HB/ibm32/ibm32.mtx,0.001629,126
/media/hemeng/2TB/MM/HB/can_144/can_144.mtx,0.015446,1296
/media/hemeng/2TB/MM/HB/dwt_346/dwt_346.mtx,0.038334,3226
/media/hemeng/2TB/MM/HB/bp_600/bp_600.mtx,0.051006,4172
/media/hemeng/2TB/MM/HB/sherman1/sherman1.mtx,0.046825,3750
/media/hemeng/2TB/MM/HB/fs_541_3/fs_541_3.mtx,0.051228,4285
/media/hemeng/2TB/MM/HB/hor_131/hor_131.mtx,0.055683,4710
/media/hemeng/2TB/MM/HB/cegb3024/cegb3024.mtx,0.926548,79848
/media/hemeng/2TB/MM/HB/bcspwr02/bcspwr02.mtx,0.002163,167
/media/hemeng/2TB/MM/HB/sstmodel/sstmodel.mtx,0.273502,22749
/media/hemeng/2TB/MM/HB/bcsstm08/bcsstm08.mtx,0.016453,1074
/media/hemeng/2TB/MM/HB/mahindas/mahindas.mtx,0.092869,7682
/media/hemeng/2TB/MM/HB/lnsp_511/lnsp_511.mtx,0.034042,2796
/media/hemeng/2TB/MM/HB/bcsstm12/bcsstm12.mtx,0.230938,19659
/media/hemeng/2TB/MM/HB/eris1176/eris1176.mtx,0.217136,18552
/media/hemeng/2TB/MM/HB/bcsstm11/bcsstm11.mtx,0.022541,1473
/media/hemeng/2TB/MM/HB/dwt_307/dwt_307.mtx,0.030140,2523
/media/hemeng/2TB/MM/HB/west0497/west0497.mtx,0.021725,1727
/media/hemeng/2TB/MM/HB/can_1054/can_1054.mtx,0.143810,12196
/media/hemeng/2TB/MM/HB/impcol_a/impcol_a.mtx,0.007401,572
/media/hemeng/2TB/MM/HB/bcsstk32/bcsstk32.mtx,23.256657,2014701
/media/hemeng/2TB/MM/HB/west0167/west0167.mtx,0.006504,507
/media/hemeng/2TB/MM/HB/fs_680_1/fs_680_1.mtx,0.032970,2646
/media/hemeng/2TB/MM/HB/wm3/wm3.mtx,0.034622,2948
/media/hemeng/2TB/MM/HB/bcsstk15/bcsstk15.mtx,1.365162,117816
/media/hemeng/2TB/MM/HB/rgg010/rgg010.mtx,0.000973,76
/media/hemeng/2TB/MM/HB/lshp1009/lshp1009.mtx,0.082569,6865
/media/hemeng/2TB/MM/HB/west2021/west2021.mtx,0.092014,7353
/media/hemeng/2TB/MM/HB/will57/will57.mtx,0.003498,281
/media/hemeng/2TB/MM/HB/illc1033/illc1033.mtx,0.058220,4732
/media/hemeng/2TB/MM/HB/nos1/nos1.mtx,0.012608,1017
/media/hemeng/2TB/MM/HB/dwt_66/dwt_66.mtx,0.003979,320
/media/hemeng/2TB/MM/HB/wm1/wm1.mtx,0.034176,2909
/media/hemeng/2TB/MM/HB/bp_1200/bp_1200.mtx,0.057346,4726
/media/hemeng/2TB/MM/HB/bcsstk05/bcsstk05.mtx,0.028408,2423
/media/hemeng/2TB/MM/HB/ash958/ash958.mtx,0.025646,1916
/media/hemeng/2TB/MM/HB/lshp_406/lshp_406.mtx,0.032726,2716
/media/hemeng/2TB/MM/HB/bcsstk06/bcsstk06.mtx,0.091709,7860
/media/hemeng/2TB/MM/HB/mcca/mcca.mtx,0.031212,2659
/media/hemeng/2TB/MM/HB/well1033/well1033.mtx,0.058220,4732
/media/hemeng/2TB/MM/HB/str_400/str_400.mtx,0.037609,3157
/media/hemeng/2TB/MM/HB/dwt_193/dwt_193.mtx,0.040806,3493
/media/hemeng/2TB/MM/HB/lshp_265/lshp_265.mtx,0.021137,1753
/media/hemeng/2TB/MM/HB/shl_0/shl_0.mtx,0.021900,1687
/media/hemeng/2TB/MM/HB/bcsstm19/bcsstm19.mtx,0.012531,817
/media/hemeng/2TB/MM/HB/jgl011/jgl011.mtx,0.000977,76
/media/hemeng/2TB/MM/HB/lock3491/lock3491.mtx,1.851898,160444
/media/hemeng/2TB/MM/HB/sherman4/sherman4.mtx,0.047634,3786
/media/hemeng/2TB/MM/HB/dwt_869/dwt_869.mtx,0.086842,7285
/media/hemeng/2TB/MM/HB/can_256/can_256.mtx,0.034443,2916
/media/hemeng/2TB/MM/HB/sherman3/sherman3.mtx,0.248692,20033
/media/hemeng/2TB/MM/HB/fs_183_3/fs_183_3.mtx,0.012997,1069
/media/hemeng/2TB/MM/HB/psmigr_1/psmigr_1.mtx,6.236126,543162
/media/hemeng/2TB/MM/HB/sherman5/sherman5.mtx,0.250961,20793
/media/hemeng/2TB/MM/HB/jagmesh8/jagmesh8.mtx,0.089939,7465
/media/hemeng/2TB/MM/HB/dwt_1242/dwt_1242.mtx,0.124271,10426
/media/hemeng/2TB/MM/HB/psmigr_3/psmigr_3.mtx,6.236126,543162
/media/hemeng/2TB/MM/HB/mcfe/mcfe.mtx,0.282349,24382
